"timestamp","type.name","team.name","player.name","play_pattern.name"
"00:40:16.651","Pressure","France","Ousmane Dembélé","Regular Play"
"00:40:17.649","Pass","Australia","Mathew Ryan","Regular Play"
"00:40:18.609","Ball Receipt*","Australia","Trent Sainsbury","Regular Play"
"00:40:18.609","Carry","Australia","Trent Sainsbury","Regular Play"
"00:40:19.291","Pressure","France","Kylian Mbappé Lottin","Regular Play"
"00:40:19.889","Pass","Australia","Trent Sainsbury","Regular Play"
"00:40:21.129","Ball Receipt*","Australia","Josh Risdon","Regular Play"
"00:40:21.129","Carry","Australia","Josh Risdon","Regular Play"
"00:40:21.449","Pressure","France","Corentin Tolisso","Regular Play"
"00:40:22.009","Pass","Australia","Josh Risdon","Regular Play"
"00:40:22.766","Pressure","France","N''Golo Kanté","Regular Play"
"00:40:23.409","Ball Receipt*","Australia","Tom Rogić","Regular Play"
"00:40:23.409","Carry","Australia","Tom Rogić","Regular Play"
"00:40:26.329","Foul Committed","France","N''Golo Kanté","Regular Play"
"00:40:26.329","Foul Won","Australia","Tom Rogić","Regular Play"
"00:40:46.516","Pressure","France","Antoine Griezmann","Regular Play"
"00:40:46.766","Camera On","Australia",NA,"Regular Play"
"00:40:47.289","Pass","Australia","Mile Jedinak","Regular Play"
"00:40:48.528","Ball Receipt*","Australia","Mark Milligan","Regular Play"
"00:40:48.528","Carry","Australia","Mark Milligan","Regular Play"
"00:40:50.849","Pass","Australia","Mark Milligan","Regular Play"
"00:40:51.769","Ball Receipt*","Australia","Aziz Eraltay Behich","Regular Play"
"00:40:51.769","Carry","Australia","Aziz Eraltay Behich","Regular Play"
"00:40:51.836","Pressure","France","Ousmane Dembélé","Regular Play"
"00:40:52.769","Pass","Australia","Aziz Eraltay Behich","Regular Play"
"00:40:54.849","Ball Receipt*","Australia","Mathew Ryan","Regular Play"
"00:40:54.849","Carry","Australia","Mathew Ryan","Regular Play"
"00:40:56.409","Pass","Australia","Mathew Ryan","Regular Play"
"00:40:58.409","Ball Receipt*","Australia","Mark Milligan","Regular Play"
"00:40:58.409","Carry","Australia","Mark Milligan","Regular Play"
"00:41:04.249","Pass","Australia","Mark Milligan","Regular Play"
"00:41:06.876","Pass","France","Benjamin Pavard","Regular Play"
"00:41:08.396","Ball Receipt*","France","Ousmane Dembélé","Regular Play"
"00:41:08.396","Carry","France","Ousmane Dembélé","Regular Play"
"00:41:09.889","Pressure","Australia","Robbie Kruse","Regular Play"
"00:41:10.236","Pass","France","Ousmane Dembélé","Regular Play"
"00:41:10.889","Ball Receipt*","France","N''Golo Kanté","Regular Play"
"00:41:10.889","Carry","France","N''Golo Kanté","Regular Play"
"00:41:12.636","Pass","France","N''Golo Kanté","Regular Play"
"00:41:14.729","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:41:14.729","Carry","France","Lucas Hernández Pi","Regular Play"
"00:41:16.969","Pressure","Australia","Mathew Leckie","Regular Play"
"00:41:19.316","Pass","France","Lucas Hernández Pi","Regular Play"
"00:41:20.529","Ball Receipt*","France","Corentin Tolisso","Regular Play"
"00:41:20.529","Carry","France","Corentin Tolisso","Regular Play"
"00:41:22.636","Pass","France","Corentin Tolisso","Regular Play"
"00:41:23.129","Pressure","Australia","Mark Milligan","Regular Play"
"00:41:23.316","Ball Receipt*","France","Antoine Griezmann","Regular Play"
"00:41:23.316","Miscontrol","France","Antoine Griezmann","Regular Play"
"00:41:24.876","Ball Recovery","France","Corentin Tolisso","Regular Play"
"00:41:26.289","Clearance","Australia","Aziz Eraltay Behich","Regular Play"
"00:41:32.396","Pass","France","Raphaël Varane","Regular Play"
"00:41:35.129","Ball Recovery","Australia","Tom Rogić","Regular Play"
"00:41:35.129","Carry","Australia","Tom Rogić","Regular Play"
"00:41:35.969","Pass","Australia","Tom Rogić","Regular Play"
"00:41:36.489","Pressure","France","Ousmane Dembélé","Regular Play"
"00:41:36.889","Ball Receipt*","Australia","Aziz Eraltay Behich","Regular Play"
"00:41:36.889","Carry","Australia","Aziz Eraltay Behich","Regular Play"
"00:41:38.049","Pass","Australia","Aziz Eraltay Behich","Regular Play"
"00:41:42.756","Pass","France","Samuel Yves Umtiti","Regular Play"
"00:41:44.449","Ball Receipt*","France","N''Golo Kanté","Regular Play"
"00:41:44.449","Carry","France","N''Golo Kanté","Regular Play"
"00:41:45.956","Pass","France","N''Golo Kanté","Regular Play"
"00:41:47.129","Ball Receipt*","France","Corentin Tolisso","Regular Play"
"00:41:47.129","Carry","France","Corentin Tolisso","Regular Play"
"00:41:49.196","Pass","France","Corentin Tolisso","Regular Play"
"00:41:51.569","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:41:51.569","Carry","France","Lucas Hernández Pi","Regular Play"
"00:41:52.236","Pass","France","Lucas Hernández Pi","Regular Play"
"00:41:53.289","Ball Receipt*","France","Kylian Mbappé Lottin","Regular Play"
"00:41:53.289","Carry","France","Kylian Mbappé Lottin","Regular Play"
"00:41:53.689","Pressure","Australia","Josh Risdon","Regular Play"
"00:41:54.716","Pass","France","Kylian Mbappé Lottin","Regular Play"
"00:41:55.729","Ball Receipt*","France","Corentin Tolisso","Regular Play"
"00:41:55.729","Carry","France","Corentin Tolisso","Regular Play"
"00:41:57.796","Pass","France","Corentin Tolisso","Regular Play"
"00:41:59.289","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:41:59.289","Carry","France","Lucas Hernández Pi","Regular Play"
"00:42:01.396","Pass","France","Lucas Hernández Pi","Regular Play"
"00:42:02.409","Ball Receipt*","France","Corentin Tolisso","Regular Play"
"00:42:02.409","Carry","France","Corentin Tolisso","Regular Play"
"00:42:05.116","Pass","France","Corentin Tolisso","Regular Play"
"00:42:06.289","Ball Receipt*","France","N''Golo Kanté","Regular Play"
"00:42:06.289","Pass","France","N''Golo Kanté","Regular Play"
"00:42:07.169","Ball Receipt*","France","Samuel Yves Umtiti","Regular Play"
"00:42:07.169","Carry","France","Samuel Yves Umtiti","Regular Play"
"00:42:08.076","Pass","France","Samuel Yves Umtiti","Regular Play"
"00:42:11.169","Ball Receipt*","France","Raphaël Varane","Regular Play"
"00:42:11.169","Carry","France","Raphaël Varane","Regular Play"
"00:42:11.916","Pass","France","Raphaël Varane","Regular Play"
"00:42:13.769","Ball Receipt*","France","Benjamin Pavard","Regular Play"
"00:42:13.769","Carry","France","Benjamin Pavard","Regular Play"
"00:42:14.236","Pass","France","Benjamin Pavard","Regular Play"
"00:42:16.129","Ball Receipt*","France","Ousmane Dembélé","Regular Play"
"00:42:16.129","Carry","France","Ousmane Dembélé","Regular Play"
"00:42:16.888","Dribble","France","Ousmane Dembélé","Regular Play"
"00:42:16.888","Duel","Australia","Mark Milligan","Regular Play"
"00:42:18.689","Ball Recovery","Australia","Aziz Eraltay Behich","Regular Play"
"00:42:18.689","Carry","Australia","Aziz Eraltay Behich","Regular Play"
"00:42:19.689","Pass","Australia","Aziz Eraltay Behich","Regular Play"
"00:42:20.369","Ball Receipt*","Australia","Robbie Kruse","Regular Play"
"00:42:20.369","Carry","Australia","Robbie Kruse","Regular Play"
"00:42:21.049","Pass","Australia","Robbie Kruse","Regular Play"
"00:42:21.329","Block","France","Ousmane Dembélé","Regular Play"
"00:42:22.369","Pass","Australia","Aaron Mooy","Regular Play"
"00:42:26.196","Ball Receipt*","Australia","Andrew Nabbout","Regular Play"
"00:42:26.196","Pass","France","Samuel Yves Umtiti","Regular Play"
"00:42:29.289","Ball Receipt*","France","Hugo Lloris","Regular Play"
"00:42:29.289","Carry","France","Hugo Lloris","Regular Play"
"00:42:30.316","Pass","France","Hugo Lloris","Regular Play"
"00:42:31.729","Ball Receipt*","France","Raphaël Varane","Regular Play"
"00:42:31.729","Carry","France","Raphaël Varane","Regular Play"
"00:42:32.636","Pass","France","Raphaël Varane","Regular Play"
"00:42:34.129","Ball Receipt*","France","Samuel Yves Umtiti","Regular Play"
"00:42:34.129","Carry","France","Samuel Yves Umtiti","Regular Play"
"00:42:34.836","Pass","France","Samuel Yves Umtiti","Regular Play"
"00:42:36.689","Ball Receipt*","France","N''Golo Kanté","Regular Play"
"00:42:36.689","Carry","France","N''Golo Kanté","Regular Play"
"00:42:37.996","Pass","France","N''Golo Kanté","Regular Play"
"00:42:39.129","Ball Receipt*","France","Paul Pogba","Regular Play"
"00:42:39.129","Carry","France","Paul Pogba","Regular Play"
"00:42:40.876","Pass","France","Paul Pogba","Regular Play"
"00:42:43.636","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:42:43.636","Pass","France","Lucas Hernández Pi","Regular Play"
"00:42:45.289","Ball Receipt*","France","Corentin Tolisso","Regular Play"
"00:42:45.289","Carry","France","Corentin Tolisso","Regular Play"
"00:42:49.436","Pass","France","Corentin Tolisso","Regular Play"
"00:42:51.729","Ball Receipt*","France","N''Golo Kanté","Regular Play"
"00:42:51.729","Carry","France","N''Golo Kanté","Regular Play"
"00:42:54.716","Pass","France","N''Golo Kanté","Regular Play"
"00:42:55.769","Ball Receipt*","France","Paul Pogba","Regular Play"
"00:42:55.769","Carry","France","Paul Pogba","Regular Play"
"00:42:57.076","Pass","France","Paul Pogba","Regular Play"
"00:42:59.449","Ball Receipt*","France","Antoine Griezmann","Regular Play"
"00:42:59.449","Clearance","Australia","Trent Sainsbury","Regular Play"
"00:43:00.169","Ball Recovery","Australia","Josh Risdon","Regular Play"
"00:43:00.169","Carry","Australia","Josh Risdon","Regular Play"
"00:43:00.929","Pass","Australia","Josh Risdon","Regular Play"
"00:43:04.249","Pass","France","Raphaël Varane","Regular Play"
"00:43:05.809","Ball Receipt*","France","N''Golo Kanté","Regular Play"
"00:43:05.809","Carry","France","N''Golo Kanté","Regular Play"
"00:43:07.756","Pass","France","N''Golo Kanté","Regular Play"
"00:43:09.049","Ball Receipt*","France","Benjamin Pavard","Regular Play"
"00:43:09.049","Carry","France","Benjamin Pavard","Regular Play"
"00:43:11.516","Pass","France","Benjamin Pavard","Regular Play"
"00:43:12.889","Ball Receipt*","France","Antoine Griezmann","Regular Play"
"00:43:12.889","Clearance","Australia","Trent Sainsbury","Regular Play"
"00:43:27.609","Camera On","France",NA,"Regular Play"
"00:43:29.356","Pass","France","Hugo Lloris","Regular Play"
"00:43:31.208","Ball Receipt*","France","Samuel Yves Umtiti","Regular Play"
"00:43:31.208","Carry","France","Samuel Yves Umtiti","Regular Play"
"00:43:33.436","Pass","France","Samuel Yves Umtiti","Regular Play"
"00:43:34.929","Ball Receipt*","France","Corentin Tolisso","Regular Play"
"00:43:34.929","Carry","France","Corentin Tolisso","Regular Play"
"00:43:38.609","Pressure","Australia","Tom Rogić","Regular Play"
"00:43:39.756","Pass","France","Corentin Tolisso","Regular Play"
"00:43:40.569","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:43:40.569","Carry","France","Lucas Hernández Pi","Regular Play"
"00:43:41.489","Dribbled Past","Australia","Mathew Leckie","Regular Play"
"00:43:41.489","Dribble","France","Lucas Hernández Pi","Regular Play"
"00:43:42.929","Ball Recovery","Australia","Aaron Mooy","Regular Play"
"00:43:43.516","Pass","France","Antoine Griezmann","Regular Play"
"00:43:43.889","Block","Australia","Mathew Leckie","Regular Play"
"00:43:44.236","Pass","France","Antoine Griezmann","Regular Play"
"00:43:45.289","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:43:45.289","Clearance","Australia","Josh Risdon","Regular Play"
"00:43:48.556","Pass","France","Samuel Yves Umtiti","Regular Play"
"00:43:50.449","Ball Receipt*","France","Raphaël Varane","Regular Play"
"00:43:50.449","Carry","France","Raphaël Varane","Regular Play"
"00:43:52.436","Pass","France","Raphaël Varane","Regular Play"
"00:43:54.529","Ball Receipt*","France","Benjamin Pavard","Regular Play"
"00:43:54.529","Carry","France","Benjamin Pavard","Regular Play"
"00:43:57.196","Pass","France","Benjamin Pavard","Regular Play"
"00:43:59.569","Ball Receipt*","France","Ousmane Dembélé","Regular Play"
"00:43:59.569","Pass","France","Ousmane Dembélé","Regular Play"
"00:44:01.369","Goal Keeper","Australia","Mathew Ryan","From Keeper"
"00:44:01.369","Carry","Australia","Mathew Ryan","From Keeper"
"00:44:18.076","Pressure","France","Kylian Mbappé Lottin","From Keeper"
"00:44:19.129","Pass","Australia","Mathew Ryan","From Keeper"
"00:44:22.169","Interception","France","Samuel Yves Umtiti","From Keeper"
"00:44:23.409","Ball Recovery","France","Corentin Tolisso","From Keeper"
"00:44:23.409","Carry","France","Corentin Tolisso","From Keeper"
"00:44:23.996","Pass","France","Corentin Tolisso","From Keeper"
"00:44:25.276","Ball Receipt*","France","Antoine Griezmann","From Keeper"
"00:44:25.276","Pass","France","Antoine Griezmann","From Keeper"
"00:44:27.009","Ball Receipt*","France","Corentin Tolisso","From Keeper"
"00:44:27.009","Pass","Australia","Mile Jedinak","From Keeper"
"00:44:27.689","Ball Receipt*","Australia","Tom Rogić","From Keeper"
"00:44:27.689","Carry","Australia","Tom Rogić","From Keeper"
"00:44:29.729","Pass","Australia","Tom Rogić","From Keeper"
"00:44:33.129","Ball Receipt*","Australia","Aziz Eraltay Behich","From Keeper"
"00:44:33.129","Carry","Australia","Aziz Eraltay Behich","From Keeper"
"00:44:36.369","Pass","Australia","Aziz Eraltay Behich","From Keeper"
"00:44:36.929","Pressure","France","Paul Pogba","From Keeper"
"00:44:37.489","Ball Receipt*","Australia","Mile Jedinak","From Keeper"
"00:44:37.489","Carry","Australia","Mile Jedinak","From Keeper"
"00:44:38.689","Pass","Australia","Mile Jedinak","From Keeper"
"00:44:40.089","Ball Receipt*","Australia","Aaron Mooy","From Keeper"
"00:44:40.089","Carry","Australia","Aaron Mooy","From Keeper"
"00:44:41.929","Pass","Australia","Aaron Mooy","From Keeper"
"00:44:43.489","Ball Receipt*","Australia","Tom Rogić","From Keeper"
"00:44:43.489","Carry","Australia","Tom Rogić","From Keeper"
"00:44:44.929","Pass","Australia","Tom Rogić","From Keeper"
"00:44:47.289","Ball Receipt*","Australia","Aziz Eraltay Behich","From Keeper"
"00:44:47.289","Carry","Australia","Aziz Eraltay Behich","From Keeper"
"00:44:48.569","Pass","Australia","Aziz Eraltay Behich","From Keeper"
"00:44:49.849","Block","France","Lucas Hernández Pi","From Keeper"
"00:44:50.769","Ball Recovery","Australia","Robbie Kruse","From Keeper"
"00:44:52.049","Ball Recovery","Australia","Aziz Eraltay Behich","From Keeper"
"00:44:52.396","Shot","Australia","Aziz Eraltay Behich","From Keeper"
"00:44:53.889","Goal Keeper","France","Hugo Lloris","From Keeper"
"00:45:20.956","Pass","France","Hugo Lloris","Regular Play"
"00:45:23.729","Ball Receipt*","France","Samuel Yves Umtiti","Regular Play"
"00:45:23.729","Carry","France","Samuel Yves Umtiti","Regular Play"
"00:45:31.236","Pass","France","Samuel Yves Umtiti","Regular Play"
"00:45:33.849","Ball Receipt*","France","Raphaël Varane","Regular Play"
"00:45:33.849","Carry","France","Raphaël Varane","Regular Play"
"00:45:37.396","Pass","France","Raphaël Varane","Regular Play"
"00:45:38.769","Ball Receipt*","France","Ousmane Dembélé","Regular Play"
"00:45:38.769","Carry","France","Ousmane Dembélé","Regular Play"
"00:45:39.956","Pass","France","Ousmane Dembélé","Regular Play"
"00:45:41.209","Ball Receipt*","France","Paul Pogba","Regular Play"
"00:45:41.209","Carry","France","Paul Pogba","Regular Play"
"00:45:42.836","Pass","France","Paul Pogba","Regular Play"
"00:45:45.609","Ball Receipt*","France","Lucas Hernández Pi","Regular Play"
"00:45:45.609","Interception","Australia","Mathew Leckie","Regular Play"
"00:46:03.476","Pass","France","Lucas Hernández Pi","From Throw In"
"00:46:04.316","Ball Receipt*","France","Paul Pogba","From Throw In"
"00:46:04.316","Pass","France","Paul Pogba","From Throw In"
"00:46:05.409","Half End","Australia",NA,"From Throw In"
"00:46:05.889","Half End","France",NA,"From Throw In"
"00:00:00.000","Half Start","Australia",NA,"From Throw In"
"00:00:00.000","Half Start","France",NA,"From Throw In"
"00:00:00.440","Pass","France","Antoine Griezmann","From Kick Off"
"00:00:02.853","Ball Receipt*","France","Raphaël Varane","From Kick Off"
"00:00:02.853","Carry","France","Raphaël Varane","From Kick Off"
"00:00:04.173","Pass","France","Raphaël Varane","From Kick Off"
"00:00:05.453","Ball Receipt*","France","Benjamin Pavard","From Kick Off"
"00:00:05.453","Carry","France","Benjamin Pavard","From Kick Off"
"00:00:06.092","Pass","France","Benjamin Pavard","From Kick Off"
"00:00:07.052","Ball Receipt*","France","Corentin Tolisso","From Kick Off"
"00:00:07.052","Carry","France","Corentin Tolisso","From Kick Off"
"00:00:09.920","Pass","France","Corentin Tolisso","From Kick Off"
"00:00:10.160","Ball Receipt*","France","Ousmane Dembélé","From Kick Off"
"00:00:10.160","Block","Australia","Aaron Mooy","From Kick Off"
"00:00:10.680","Pressure","Australia","Robbie Kruse","From Kick Off"
"00:00:11.600","Pass","France","Corentin Tolisso","From Kick Off"
"00:00:13.120","Ball Receipt*","France","Benjamin Pavard","From Kick Off"
"00:00:13.120","Carry","France","Benjamin Pavard","From Kick Off"
"00:00:13.320","Foul Committed","Australia","Robbie Kruse","From Kick Off"
"00:00:13.320","Foul Won","France","Benjamin Pavard","From Kick Off"
"00:00:20.040","Pass","France","Corentin Tolisso","From Kick Off"
"00:00:20.973","Ball Receipt*","France","Benjamin Pavard","From Kick Off"
"00:00:20.973","Carry","France","Benjamin Pavard","From Kick Off"
"00:00:21.080","Pass","France","Benjamin Pavard","From Kick Off"
"00:00:22.480","Ball Receipt*","France","Corentin Tolisso","From Kick Off"
"00:00:22.480","Carry","France","Corentin Tolisso","From Kick Off"
"00:00:22.560","Pass","France","Corentin Tolisso","From Kick Off"
"00:00:24.173","Ball Receipt*","France","N''Golo Kanté","From Kick Off"
"00:00:24.173","Carry","France","N''Golo Kanté","From Kick Off"
"00:00:25.493","Pass","France","N''Golo Kanté","From Kick Off"
"00:00:27.333","Ball Receipt*","France","Samuel Yves Umtiti","From Kick Off"
"00:00:27.333","Carry","France","Samuel Yves Umtiti","From Kick Off"
"00:00:29.213","Pass","France","Samuel Yves Umtiti","From Kick Off"
"00:00:30.213","Ball Receipt*","France","Lucas Hernández Pi","From Kick Off"
"00:00:30.213","Carry","France","Lucas Hernández Pi","From Kick Off"
"00:00:31.453","Pass","France","Lucas Hernández Pi","From Kick Off"
"00:00:32.320","Ball Receipt*","France","Kylian Mbappé Lottin","From Kick Off"
"00:00:32.320","Interception","Australia","Josh Risdon","From Kick Off"
"00:00:37.920","Pass","France","Kylian Mbappé Lottin","From Throw In"
"00:00:39.533","Ball Receipt*","France","Samuel Yves Umtiti","From Throw In"
"00:00:39.533","Carry","France","Samuel Yves Umtiti","From Throw In"
"00:00:41.600","Pass","France","Samuel Yves Umtiti","From Throw In"
"00:00:42.493","Ball Receipt*","France","N''Golo Kanté","From Throw In"
"00:00:42.493","Carry","France","N''Golo Kanté","From Throw In"
"00:00:42.560","Pass","France","N''Golo Kanté","From Throw In"
"00:00:43.653","Ball Receipt*","France","Samuel Yves Umtiti","From Throw In"
"00:00:43.653","Carry","France","Samuel Yves Umtiti","From Throw In"
"00:00:44.840","Pass","France","Samuel Yves Umtiti","From Throw In"
"00:00:46.213","Ball Receipt*","France","Corentin Tolisso","From Throw In"
"00:00:46.213","Carry","France","Corentin Tolisso","From Throw In"
"00:00:48.093","Pass","France","Corentin Tolisso","From Throw In"
"00:00:50.080","Ball Receipt*","France","Antoine Griezmann","From Throw In"
"00:00:50.080","Pass","Australia","Josh Risdon","Regular Play"
"00:00:51.120","Ball Receipt*","Australia","Mark Milligan","Regular Play"
"00:00:51.200","Pass","Australia","Mark Milligan","Regular Play"
"00:00:52.680","Ball Receipt*","Australia","Robbie Kruse","Regular Play"
"00:00:52.680","Carry","Australia","Robbie Kruse","Regular Play"
"00:00:54.440","Foul Committed","France","Corentin Tolisso","Regular Play"
"00:00:54.440","Foul Won","Australia","Robbie Kruse","Regular Play"
"00:01:17.093","Pass","Australia","Mathew Ryan","From Free Kick"
"00:01:18.639","Ball Receipt*","Australia","Mark Milligan","From Free Kick"
"00:01:18.639","Carry","Australia","Mark Milligan","From Free Kick"
"00:01:20.800","Pass","Australia","Mark Milligan","From Free Kick"
"00:01:22.440","Ball Receipt*","Australia","Mathew Ryan","From Free Kick"
"00:01:22.440","Pass","Australia","Mathew Ryan","From Free Kick"
"00:01:24.160","Ball Receipt*","Australia","Mark Milligan","From Free Kick"
"00:01:24.160","Carry","Australia","Mark Milligan","From Free Kick"
"00:01:25.640","Pass","Australia","Mark Milligan","From Free Kick"
"00:01:26.800","Ball Receipt*","Australia","Aziz Eraltay Behich","From Free Kick"
"00:01:26.800","Carry","Australia","Aziz Eraltay Behich","From Free Kick"
"00:01:28.013","Pressure","France","Ousmane Dembélé","From Free Kick"
"00:01:28.480","Pass","Australia","Aziz Eraltay Behich","From Free Kick"
"00:01:29.880","Ball Receipt*","Australia","Mark Milligan","From Free Kick"
"00:01:29.880","Carry","Australia","Mark Milligan","From Free Kick"
"00:01:30.293","Pressure","France","Antoine Griezmann","From Free Kick"
"00:01:33.720","Pass","Australia","Mark Milligan","From Free Kick"
"00:01:35.520","Ball Receipt*","Australia","Mathew Ryan","From Free Kick"
"00:01:35.520","Carry","Australia","Mathew Ryan","From Free Kick"
"00:01:36.040","Pressure","France","Antoine Griezmann","From Free Kick"
"00:01:36.920","Pass","Australia","Mathew Ryan","From Free Kick"
"00:01:39.520","Ball Receipt*","Australia","Josh Risdon","From Free Kick"
"00:01:39.520","Carry","Australia","Josh Risdon","From Free Kick"
"00:01:39.640","Miscontrol","Australia","Josh Risdon","From Free Kick"
"00:01:44.400","Pass","France","Kylian Mbappé Lottin","From Throw In"
"00:01:45.093","Ball Receipt*","France","Paul Pogba","From Throw In"
"00:01:45.093","Carry","France","Paul Pogba","From Throw In"
"00:01:45.120","Pass","France","Paul Pogba","From Throw In"
"00:01:45.893","Ball Receipt*","France","Kylian Mbappé Lottin","From Throw In"
"00:01:45.893","Carry","France","Kylian Mbappé Lottin","From Throw In"
"00:01:46.253","Dribble","France","Kylian Mbappé Lottin","From Throw In"
"00:01:46.253","Duel","Australia","Josh Risdon","From Throw In"
"00:01:58.080","Pass","France","Lucas Hernández Pi","From Throw In"
"00:01:58.760","Pressure","Australia","Tom Rogić","From Throw In"
"00:01:59.080","Ball Receipt*","France","N''Golo Kanté","From Throw In"
"00:01:59.080","Carry","France","N''Golo Kanté","From Throw In"
"00:02:01.200","Pass","France","N''Golo Kanté","From Throw In"
"00:02:02.000","Pressure","Australia","Mile Jedinak","From Throw In"
"00:02:02.013","Ball Receipt*","France","Paul Pogba","From Throw In"
"00:02:02.013","Carry","France","Paul Pogba","From Throw In"
"00:02:02.213","Pressure","Australia","Tom Rogić","From Throw In"
"00:02:03.960","Pass","France","Paul Pogba","From Throw In"
"00:02:05.093","Ball Receipt*","France","Corentin Tolisso","From Throw In"
"00:02:05.093","Carry","France","Corentin Tolisso","From Throw In"
"00:02:07.280","Pass","France","Corentin Tolisso","From Throw In"
"00:02:09.013","Ball Receipt*","France","Benjamin Pavard","From Throw In"
"00:02:09.013","Carry","France","Benjamin Pavard","From Throw In"
"00:02:11.080","Pressure","Australia","Aziz Eraltay Behich","From Throw In"
"00:02:12.240","Pass","France","Benjamin Pavard","From Throw In"
"00:02:13.133","Ball Receipt*","France","Corentin Tolisso","From Throw In"
"00:02:13.133","Carry","France","Corentin Tolisso","From Throw In"
"00:02:13.680","Pass","France","Corentin Tolisso","From Throw In"
"00:02:15.373","Ball Receipt*","France","N''Golo Kanté","From Throw In"
"00:02:15.373","Carry","France","N''Golo Kanté","From Throw In"
"00:02:17.160","Pass","France","N''Golo Kanté","From Throw In"
"00:02:18.053","Ball Receipt*","France","Paul Pogba","From Throw In"
"00:02:18.053","Carry","France","Paul Pogba","From Throw In"
"00:02:21.773","Pass","France","Paul Pogba","From Throw In"
"00:02:23.492","Ball Receipt*","France","Lucas Hernández Pi","From Throw In"
"00:02:23.492","Carry","France","Lucas Hernández Pi","From Throw In"
"00:02:23.560","Pass","France","Lucas Hernández Pi","From Throw In"
"00:02:24.280","Ball Receipt*","France","Kylian Mbappé Lottin","From Throw In"
"00:02:24.280","Clearance","Australia","Josh Risdon","From Throw In"
"00:02:24.920","Clearance","Australia","Mark Milligan","From Throw In"
"00:02:26.800","Pass","Australia","Tom Rogić","Regular Play"
"00:02:28.360","Ball Receipt*","Australia","Andrew Nabbout","Regular Play"
"00:02:28.360","Carry","Australia","Andrew Nabbout","Regular Play"
"00:02:29.133","Foul Committed","France","Samuel Yves Umtiti","Regular Play"
"00:02:29.133","Foul Won","Australia","Andrew Nabbout","Regular Play"
"00:02:54.800","Pass","Australia","Trent Sainsbury","From Free Kick"
"00:02:57.840","Ball Receipt*","Australia","Mathew Leckie","From Free Kick"
"00:02:57.840","Carry","Australia","Mathew Leckie","From Free Kick"
"00:02:58.040","Foul Committed","Australia","Mathew Leckie","From Free Kick"
"00:02:58.040","Foul Won","France","Lucas Hernández Pi","From Free Kick"
"00:03:58.760","Pass","France","Hugo Lloris","From Free Kick"
"00:04:02.200","Ball Receipt*","France","Antoine Griezmann","From Free Kick"
"00:04:02.200","Duel","France","Antoine Griezmann","From Free Kick"
"00:04:02.200","Pass","Australia","Trent Sainsbury","From Free Kick"
"00:04:04.880","Ball Receipt*","Australia","Mathew Leckie","From Free Kick"
"00:04:04.880","Pass","France","Lucas Hernández Pi","From Free Kick"
"00:04:06.440","Ball Receipt*","France","Kylian Mbappé Lottin","From Free Kick"
"00:04:06.440","Pass","France","Kylian Mbappé Lottin","From Free Kick"
"00:04:07.133","Ball Receipt*","France","Paul Pogba","From Free Kick"
"00:04:07.133","Carry","France","Paul Pogba","From Free Kick"
"00:04:07.200","Pass","France","Paul Pogba","From Free Kick"
"00:04:08.173","Ball Receipt*","France","Lucas Hernández Pi","From Free Kick"
"00:04:08.173","Carry","France","Lucas Hernández Pi","From Free Kick"
"00:04:08.200","Pressure","Australia","Mathew Leckie","From Free Kick"
"00:04:08.720","Pass","France","Lucas Hernández Pi","From Free Kick"
"00:04:09.000","Ball Receipt*","France","Antoine Griezmann","From Free Kick"
"00:04:09.000","Block","Australia","Mathew Leckie","From Free Kick"
"00:04:12.520","Pass","France","Lucas Hernández Pi","From Throw In"
"00:04:13.280","Ball Receipt*","France","Paul Pogba","From Throw In"
"00:04:13.280","Carry","France","Paul Pogba","From Throw In"
"00:04:14.600","Pass","France","Paul Pogba","From Throw In"
"00:04:19.520","Ball Receipt*","France","Raphaël Varane","From Throw In"
"00:04:19.520","Carry","France","Raphaël Varane","From Throw In"
"00:04:23.200","Pressure","Australia","Andrew Nabbout","From Throw In"
"00:04:23.920","Pass","France","Raphaël Varane","From Throw In"
"00:04:25.173","Ball Receipt*","France","Benjamin Pavard","From Throw In"
"00:04:25.173","Carry","France","Benjamin Pavard","From Throw In"
"00:04:26.000","Dispossessed","France","Benjamin Pavard","From Throw In"
"00:04:26.000","Duel","Australia","Robbie Kruse","From Throw In"
"00:04:33.840","Pass","France","Benjamin Pavard","From Throw In"
"00:04:35.653","Ball Receipt*","France","Raphaël Varane","From Throw In"
"00:04:35.653","Carry","France","Raphaël Varane","From Throw In"
"00:04:37.333","Pass","France","Raphaël Varane","From Throw In"
"00:04:39.452","Ball Receipt*","France","Samuel Yves Umtiti","From Throw In"
"00:04:39.452","Carry","France","Samuel Yves Umtiti","From Throw In"
"00:04:40.400","Pass","France","Samuel Yves Umtiti","From Throw In"
"00:04:41.973","Ball Receipt*","France","Paul Pogba","From Throw In"
"00:04:41.973","Carry","France","Paul Pogba","From Throw In"
"00:04:45.000","Pass","France","Paul Pogba","From Throw In"
"00:04:46.293","Ball Receipt*","France","Lucas Hernández Pi","From Throw In"
